Step Number,User/User Role,Action,Expected Test Results,Testers feedback on script
~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~
~~~~~~~~~~,~~~~~~~~~~,# User Management: Login and Registration,~~~~~~~~~~
~~~~~~~~~~,~~~~~~~~~~,user_management/login_and_registration,~~~~~~~~~~
~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~
----------,----------,----------,----------
## CG.1,----------,## Ensure Case Insensitive login,----------
CG.1.1.,anonymous,"Ensure a user exists with email ""test@test.com"" and password ""password123""",
CG.1.2.,anonymous,Go to login page at /account/login,
CG.1.3.,anonymous,"Provide email ""test@test.com"" and password ""password123""",
CG.1.3.1.,anonymous,,user correctly logged in
CG.1.4.,anonymous,Log out,
CG.1.5.,anonymous,Go to login page at /account/login,
CG.1.6.,anonymous,"Provide email ""TEST@test.com"" and password ""password123""",
CG.1.6.1.,anonymous,,user correctly logged in
----------,----------,----------,----------

----------,----------,----------,----------
## CG.2,----------,## Ensure Case Sensitive Registration,----------
CG.2.1.,anonymous,"Ensure a user exists with email ""test@test.com"" and password ""password123""",
CG.2.2.,anonymous,"Ensure a user with email ""TestUser@test.com"" does NOT exist",
CG.2.3.,anonymous,Ensure you're logged out,
CG.2.4.,anonymous,Go to registration page at /account/register,
CG.2.5.,anonymous,"Provide ""Test User"" as a Name and ""test@test.com"", check captcha and click ""Register"" button",
CG.2.5.1.,anonymous,,"The ""That email is already in use"" error is displayed"
CG.2.6.,anonymous,"Provide ""Test User"" as a Name and ""TEST@test.com"", check captcha and click ""Register"" button",
CG.2.6.1.,anonymous,,"The ""That email is already in use"" error is displayed"
CG.2.7.,anonymous,"Provide ""Test User"" as a Name and ""TestUser@test.com"", check captch and click ""Register"" button",
CG.2.7.1.,anonymous,,The User is registered and redirected to the homepage
CG.2.7.2.,anonymous,,A prompt to verify email address is displayed at the top
CG.2.8.,anonymous,"Verify the email, set password ""password123"" and user name to ""TestUser""",
CG.2.9.,anonymous,Log in with the new account,
CG.2.10.,anonymous,Go to your account setting at /account/testuser,
CG.2.10.1.,anonymous,,"Email address is displayed as ""TestUser@test.com"" (confirm correct casing)."
----------,----------,----------,----------

