Step Number,User/User Role,Action,Expected Test Results,Testers feedback on script
~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~
~~~~~~~~~~,~~~~~~~~~~,# User Management: Login and Registration,~~~~~~~~~~
~~~~~~~~~~,~~~~~~~~~~,user_management/login_and_registration,~~~~~~~~~~
~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~
----------,----------,----------,----------
## BY.1,----------,## Ensure Case Insensitive login,----------
BY.1.1.,anonymous,"Ensure a user exists with email ""test@test.com"" and password ""password123""",
BY.1.2.,anonymous,Go to login page at /account/login,
BY.1.3.,anonymous,"Provide email ""test@test.com"" and password ""password123""",
BY.1.3.1.,anonymous,,user correctly logged in
BY.1.4.,anonymous,Log out,
BY.1.5.,anonymous,Go to login page at /account/login,
BY.1.6.,anonymous,"Provide email ""TEST@test.com"" and password ""password123""",
BY.1.6.1.,anonymous,,user correctly logged in
----------,----------,----------,----------

----------,----------,----------,----------
## BY.2,----------,## Ensure Case Sensitive Registration,----------
BY.2.1.,anonymous,"Ensure a user exists with email ""test@test.com"" and password ""password123""",
BY.2.2.,anonymous,"Ensure a user with email ""TestUser@test.com"" does NOT exist",
BY.2.3.,anonymous,Ensure you're logged out,
BY.2.4.,anonymous,Go to registration page at /account/register,
BY.2.5.,anonymous,"Provide ""Test User"" as a Name and ""test@test.com"", check captcha and click ""Register"" button",
BY.2.5.1.,anonymous,,"The ""That email is already in use"" error is displayed"
BY.2.6.,anonymous,"Provide ""Test User"" as a Name and ""TEST@test.com"", check captcha and click ""Register"" button",
BY.2.6.1.,anonymous,,"The ""That email is already in use"" error is displayed"
BY.2.7.,anonymous,"Provide ""Test User"" as a Name and ""TestUser@test.com"", check captch and click ""Register"" button",
BY.2.7.1.,anonymous,,The User is registered and redirected to the homepage
BY.2.7.2.,anonymous,,A prompt to verify email address is displayed at the top
BY.2.8.,anonymous,"Verify the email, set password ""password123"" and user name to ""TestUser""",
BY.2.9.,anonymous,Log in with the new account,
BY.2.10.,anonymous,Go to your account setting at /account/testuser,
BY.2.10.1.,anonymous,,"Email address is displayed as ""TestUser@test.com"" (confirm correct casing)."
----------,----------,----------,----------

